Index,Type,Name,Data CCQE,MC CCQE,MC Truth
1350,Int_t,mc_FSPartPDG,0,1,1
1351,Int_t,mc_er_nPart,0,1,1
1352,Int_t,mc_er_ID,0,1,1
1353,Int_t,mc_er_status,0,1,1
1354,Double_t,mc_er_posInNucX,0,1,1
1355,Double_t,mc_er_posInNucY,0,1,1
1356,Double_t,mc_er_posInNucZ,0,1,1
1357,Double_t,mc_er_Px,0,1,1
1358,Double_t,mc_er_Py,0,1,1
1359,Double_t,mc_er_Pz,0,1,1
1360,Double_t,mc_er_E,0,1,1
1361,Int_t,mc_er_FD,0,1,1
1362,Int_t,mc_er_LD,0,1,1
1363,Int_t,mc_er_mother,0,1,1
1364,Int_t,mc_fr_nNuAncestorIDs,0,1,1
1365,Int_t,mc_fr_nuAncestorIDs,0,1,1
1366,Int_t,mc_fr_nuParentID,0,1,1
1367,Int_t,mc_fr_decMode,0,1,1
1368,Double_t[3],mc_fr_primProtonVtx,0,1,1
1369,Double_t[4],mc_fr_primProtonP,0,1,1
1370,Double_t[3],mc_fr_nuParentDecVtx,0,1,1
1371,Double_t[3],mc_fr_nuParentProdVtx,0,1,1
1372,Double_t[4],mc_fr_nuParentProdP,0,1,1
1373,Double_t,mc_cvweight_total,0,1,1
1374,Double_t,wgt,0,1,1
1375,Double_t,mc_cvweight_totalFlux,0,1,1
1376,Double_t,mc_cvweight_totalXsec,0,1,1
1377,Double_t,mc_ppfx1_cvweight,0,1,1
1378,Double_t,mc_hornCurrent_cvweight,0,1,1
1379,Double_t,mc_lebrun_cv_wgt,0,1,1
1380,Double_t,mc_horntilt_cv_wgt,0,1,1
1381,Double_t,mc_beamspot_cv_wgt,0,1,1
1382,Double_t,mc_gen1_cvweight_total,0,1,1
1383,Double_t,gen1_wgt,0,1,1
1384,Double_t,mc_gen1_cvweight_totalFlux,0,1,1
1385,Double_t,mc_gen1_cvweight_NA49,0,1,1
1386,Int_t,mc_wgt_Flux_BeamFocus_sz,0,1,1
1387,Double_t,mc_wgt_Flux_BeamFocus,0,1,1
1388,Int_t,mc_wgt_gen1_Flux_Tertiary_sz,0,1,1
1389,Double_t,mc_wgt_gen1_Flux_Tertiary,0,1,1
1390,Int_t,mc_wgt_gen1_Flux_NA49_sz,0,1,1
1391,Double_t,mc_wgt_gen1_Flux_NA49,0,1,1
1392,Int_t,mc_wgt_Norm_sz,0,1,1
1393,Double_t,mc_wgt_Norm,0,1,1
1394,Int_t,mc_wgt_ppfx1_Total_sz,0,1,1
1395,Double_t,mc_wgt_ppfx1_Total,0,1,1
1396,Int_t,mc_vertex_batch,0,1,1
1397,Int_t,n_prongs,1,1,0
1398,Int_t,prong_nParticles,1,1,0
1399,Double_t,prong_part_score,1,1,0
1400,Double_t,prong_part_mass,1,1,0
1401,Int_t,prong_part_charge,1,1,0
1402,Int_t,prong_part_pid,1,1,0
1403,vector<vector<double> >,prong_part_E,1,1,0
1404,vector<vector<double> >,prong_part_pos,1,1,0
1405,Double_t,POT_Used,0,0,0
1406,Double_t,POT_Total,0,0,0
1407,Double_t,Total_Reco_Entries,0,0,0
1408,Double_t,Total_Truth_Entries,0,0,0
